Date,Close,Predictions
1999-09-20,172.44,171.72781
1999-09-21,171.38,171.32732
1999-09-22,169.47,170.9705
1999-09-23,170.54,170.54272
1999-09-24,171.14,170.16815
1999-09-27,173.85,169.88843
1999-09-28,175.04,169.86229
1999-09-29,175.83,170.07434
1999-09-30,174.98,170.47542
1999-10-01,174.03,170.91435
1999-10-04,175.93,171.28609
1999-10-05,176.23,171.71216
1999-10-06,178.11,172.16002
1999-10-07,177.11,172.71394
1999-10-08,177.49,173.23128
1999-10-11,176.27,173.71698
1999-10-12,175.97,174.0691
1999-10-13,176.35,174.29385
1999-10-14,178.54,174.44676
1999-10-15,176.15,174.68648
1999-10-18,175.87,174.8077
1999-10-19,175.99,174.8316
1999-10-20,177.25,174.79958
1999-10-21,177.53,174.81645
1999-10-22,175.44,174.88101
1999-10-25,175.15,174.83601
1999-10-26,172.91,174.70834
1999-10-27,171.57,174.38974
1999-10-28,172.1,173.88605
1999-10-29,171.2,173.33368
1999-11-01,170.89,172.7283
1999-11-02,171.2,172.112
1999-11-03,172.66,171.55127
1999-11-04,170.13,171.15855
1999-11-05,171.92,170.7347
1999-11-08,170.31,170.43864
1999-11-09,170.38,170.1366
1999-11-10,170.31,169.85713
1999-11-11,170.5,169.60489
1999-11-12,169.97,169.39847
1999-11-15,169.97,169.20016
1999-11-16,171.41,169.02045
1999-11-17,171.47,168.95674
1999-11-18,171.18,168.97356
1999-11-19,172.16,169.02223
1999-11-22,169.55,169.15115
1999-11-23,169.51,169.15251
1999-11-24,168.27,169.07187
1999-11-26,163.57,168.86252
1999-11-29,164.53,168.28322
1999-11-30,163.05,167.57257
1999-12-01,164.41,166.72847
1999-12-02,164.34,165.94543
1999-12-03,164.4,165.24915
1999-12-06,166.93,164.6606
1999-12-07,166.43,164.34235
1999-12-08,167.32,164.18456
1999-12-09,166.24,164.19774
1999-12-10,165.78,164.24866
1999-12-13,167.5,164.29045
1999-12-14,166.76,164.43152
1999-12-15,166.48,164.57648
1999-12-16,166.26,164.69664
1999-12-17,165.53,164.77803
1999-12-20,164.58,164.78194
1999-12-21,164.6,164.67545
1999-12-22,163.33,164.5071
1999-12-23,165.38,164.22923
1999-12-27,165.51,164.03185
1999-12-28,165.27,163.906
1999-12-29,165.03,163.82048
1999-12-30,165.27,163.75194
1999-12-31,165.05,163.71414
2000-01-03,165.05,163.68398
2000-01-04,168.91,163.66058
2000-01-05,171.11,163.88864
2000-01-06,173.24,164.40027
2000-01-07,172.5,165.19617
2000-01-10,172.1,166.0732
2000-01-11,174.74,166.9184
2000-01-12,174.46,167.85522
2000-01-13,174.7,168.76624
2000-01-14,172.97,169.61574
2000-01-18,173.04,170.25624
2000-01-19,172.99,170.72607
2000-01-20,174.06,171.05135
2000-01-21,172.7,171.33264
2000-01-24,174.45,171.47891
2000-01-25,174.32,171.64615
2000-01-26,173.2,171.80626
2000-01-27,172.27,171.8805
2000-01-28,173.46,171.83676
2000-01-31,173.41,171.79898
2000-02-01,174.18,171.76318
2000-02-02,173.92,171.78236
2000-02-03,171.84,171.81842
2000-02-04,170.71,171.72885
2000-02-07,173.66,171.49403
2000-02-08,176.36,171.37367
2000-02-09,176.22,171.50616
2000-02-10,175.75,171.78162
2000-02-11,173.33,172.10146
2000-02-14,172.7,172.27103
2000-02-15,173.99,172.29355
2000-02-16,175.89,172.30304
2000-02-17,177.75,172.42487
2000-02-18,177.74,172.73033
2000-02-22,178.62,173.13173
2000-02-23,178.23,173.62627
2000-02-24,177.92,174.12054
2000-02-25,175.91,174.5613
2000-02-28,174.77,174.80617
2000-02-29,173.85,174.83646
2000-03-01,170.12,174.66777
2000-03-02,169.82,174.14105
2000-03-03,170.03,173.40717
2000-03-06,169.24,172.60432
2000-03-07,167.76,171.76169
2000-03-08,169.47,170.85774
2000-03-09,168.76,170.08894
2000-03-10,167.48,169.41086
2000-03-13,166.51,168.75587
2000-03-14,165.92,168.09833
2000-03-15,166.27,167.44518
2000-03-16,166.14,166.86032
2000-03-17,167.95,166.34859
2000-03-20,166.9,166.03336
2000-03-21,167.46,165.79547
2000-03-22,168.98,165.65959
2000-03-23,170.21,165.69344
2000-03-24,170.44,165.9102
2000-03-27,169.47,166.24294
2000-03-28,168.37,166.56456
2000-03-29,168.36,166.78642
2000-03-30,168.18,166.92801
2000-03-31,163.88,166.99554
2000-04-03,167.33,166.73505
2000-04-04,167.46,166.50717
2000-04-05,166.21,166.3194
2000-04-06,165.57,166.092
2000-04-07,166.55,165.81595
2000-04-10,168.95,165.59053
2000-04-11,169.53,165.56526
2000-04-12,168.08,165.70576
2000-04-13,168.0,165.85092
2000-04-14,166.21,165.9853
2000-04-17,165.08,165.98764
2000-04-18,164.9,165.83337
2000-04-19,165.81,165.57735
2000-04-20,166.95,165.33102
2000-04-24,166.95,165.17984
2000-04-25,168.3,165.09993
2000-04-26,167.36,165.15848
2000-04-27,167.25,165.24084
2000-04-28,167.68,165.32704
2000-05-01,168.94,165.43652
2000-05-02,169.16,165.63321
2000-05-03,170.11,165.8854
2000-05-04,166.47,166.21735
2000-05-05,165.68,166.3437
2000-05-08,167.01,166.28238
2000-05-09,167.03,166.18895
2000-05-10,165.15,166.08086
2000-05-11,163.13,165.8516
2000-05-12,164.57,165.43355
2000-05-15,164.69,165.01634
2000-05-16,163.58,164.63373
2000-05-17,163.73,164.22939
2000-05-18,161.23,163.84953
2000-05-19,159.02,163.35155
2000-05-22,159.81,162.67314
2000-05-23,157.33,161.97537
2000-05-24,159.12,161.15358
2000-05-25,157.92,160.42265
2000-05-26,159.73,159.72136
2000-05-30,159.3,159.20131
2000-05-31,161.67,158.80351
2000-06-01,162.13,158.65994
2000-06-02,163.13,158.71565
2000-06-05,163.08,158.95792
2000-06-06,161.67,159.2988
2000-06-07,160.56,159.58987
2000-06-08,160.06,159.75839
2000-06-09,161.23,159.8039
2000-06-12,161.56,159.84001
2000-06-13,161.09,159.88734
2000-06-14,159.73,159.90973
2000-06-15,161.03,159.82986
2000-06-16,161.23,159.77269
2000-06-19,160.13,159.74544
2000-06-20,160.2,159.67062
2000-06-21,158.33,159.57585
2000-06-22,158.11,159.35652
2000-06-23,157.15,159.05936
2000-06-26,158.16,158.67136
2000-06-27,158.68,158.31514
2000-06-28,159.79,158.03516
2000-06-29,159.81,157.89297
2000-06-30,160.83,157.84987
2000-07-03,159.88,157.93759
2000-07-05,161.38,158.0428
2000-07-06,161.96,158.24644
2000-07-07,163.29,158.53416
2000-07-10,161.95,158.9399
2000-07-11,162.52,159.3089
2000-07-12,162.87,159.66623
2000-07-13,162.54,160.01283
2000-07-14,161.76,160.3082
2000-07-17,161.5,160.50192
2000-07-18,162.19,160.60158
2000-07-19,162.25,160.67801
2000-07-20,162.63,160.73827
2000-07-21,165.32,160.80919
2000-07-24,164.8,161.053
2000-07-25,165.31,161.35776
2000-07-26,165.47,161.71553
2000-07-27,165.34,162.0932
2000-07-28,164.53,162.44989
2000-07-31,164.01,162.71764
2000-08-01,162.93,162.87761
2000-08-02,162.75,162.88911
2000-08-03,162.27,162.79413
2000-08-04,163.32,162.60707
2000-08-07,165.17,162.44131
2000-08-08,163.44,162.41774
2000-08-09,162.01,162.37733
2000-08-10,162.94,162.24083
2000-08-11,163.06,162.11127
2000-08-14,164.72,162.00098
2000-08-15,163.98,162.0159
2000-08-16,162.92,162.0623
2000-08-17,162.69,162.05977
2000-08-18,161.44,162.01166
2000-08-21,161.64,161.85756
2000-08-22,160.42,161.65892
2000-08-23,159.29,161.36719
2000-08-24,158.26,160.96503
2000-08-25,156.9,160.45474
2000-08-28,156.35,159.82436
2000-08-29,154.51,159.12567
2000-08-30,155.51,158.31499
2000-08-31,154.26,157.5508
2000-09-01,155.1,156.78856
2000-09-05,153.91,156.13214
2000-09-06,152.1,155.5124
2000-09-07,151.09,154.84554
2000-09-08,150.18,154.12996
2000-09-11,148.77,153.37337
2000-09-12,150.06,152.553
2000-09-13,150.93,151.82535
2000-09-14,151.45,151.25755
2000-09-15,149.64,150.86177
2000-09-18,150.33,150.49106
2000-09-19,150.69,150.20287
2000-09-20,150.25,150.0065
2000-09-21,153.31,149.85371
2000-09-22,156.83,149.92569
2000-09-25,156.54,150.35202
2000-09-26,157.51,150.96013
2000-09-27,157.13,151.70525
2000-09-28,157.27,152.46391
2000-09-29,159.46,153.1882
2000-10-02,159.74,153.97679
2000-10-03,158.87,154.77051
2000-10-04,159.57,155.46109
2000-10-05,157.56,156.08379
2000-10-06,157.24,156.4954
2000-10-09,157.5,156.72572
2000-10-10,156.71,156.84093
2000-10-11,157.47,156.82625
2000-10-12,158.4,156.77888
2000-10-13,156.54,156.77292
2000-10-16,156.35,156.67915
2000-10-17,156.55,156.52591
2000-10-18,155.62,156.35742
2000-10-19,156.68,156.13264
2000-10-20,157.87,155.95389
2000-10-23,157.28,155.8904
2000-10-24,156.28,155.86855
2000-10-25,154.81,155.81337
2000-10-26,155.71,155.64883
2000-10-27,158.12,155.48087
2000-10-30,157.94,155.47069
2000-10-31,157.84,155.55069
2000-11-01,157.02,155.67822
2000-11-02,156.24,155.77649
2000-11-03,154.94,155.80048
2000-11-06,153.33,155.69351
2000-11-07,153.45,155.40926
2000-11-08,152.64,155.03787
2000-11-09,153.83,154.58476
2000-11-10,153.82,154.18433
2000-11-13,154.81,153.8438
2000-11-14,154.76,153.62685
2000-11-15,155.33,153.50058
2000-11-16,155.29,153.4765
2000-11-17,154.83,153.51645
2000-11-20,156.31,153.56572
2000-11-21,156.13,153.70868
2000-11-22,155.04,153.88963
2000-11-24,155.68,154.01523
2000-11-27,156.83,154.13634
2000-11-28,156.08,154.31683
2000-11-29,158.2,154.47643
2000-11-30,157.29,154.74461
2000-12-01,160.36,155.00714
2000-12-04,161.12,155.44112
2000-12-05,159.06,156.00264
2000-12-06,159.28,156.48077
2000-12-07,159.46,156.88821
2000-12-08,161.09,157.233
2000-12-11,161.33,157.61652
2000-12-12,161.25,158.01413
2000-12-13,163.44,158.39049
2000-12-14,164.98,158.86674
2000-12-15,166.14,159.47203
2000-12-18,165.69,160.1939
2000-12-19,165.14,160.91458
2000-12-20,166.42,161.5524
2000-12-21,165.19,162.17561
2000-12-22,166.68,162.66853
2000-12-26,168.47,163.14127
2000-12-27,170.77,163.68275
2000-12-28,170.84,164.37933
2000-12-29,170.71,165.13383
2001-01-02,171.84,165.86859
2001-01-03,169.25,166.61462
2001-01-04,173.63,167.15048
2001-01-05,175.19,167.80037
2001-01-08,173.46,168.57616
2001-01-09,173.86,169.27023
2001-01-10,173.25,169.8946
2001-01-11,176.48,170.3922
2001-01-12,174.99,170.9857
2001-01-16,173.16,171.50125
2001-01-17,175.13,171.81718
2001-01-18,173.81,172.11443
2001-01-19,171.39,172.29156
2001-01-22,170.44,172.22585
2001-01-23,171.61,171.95094
2001-01-24,171.14,171.63776
2001-01-25,170.44,171.29016
2001-01-26,171.26,170.90126
2001-01-29,170.12,170.56721
2001-01-30,169.38,170.21674
2001-01-31,170.55,169.8337
2001-02-01,170.8,169.53165
2001-02-02,169.92,169.31625
2001-02-05,169.16,169.11415
2001-02-06,167.52,168.88593
2001-02-07,168.73,168.55054
2001-02-08,168.54,168.24765
2001-02-09,169.6,167.97128
2001-02-12,170.48,167.79913
2001-02-13,169.6,167.7608
2001-02-14,169.47,167.75362
2001-02-15,167.19,167.75931
2001-02-16,167.43,167.62527
2001-02-20,167.37,167.42743
2001-02-21,168.14,167.19635
2001-02-22,169.18,167.00879
2001-02-23,168.48,166.92789
2001-02-26,168.17,166.87553
2001-02-27,167.46,166.82625
2001-02-28,169.51,166.73653
2001-03-01,170.72,166.7584
2001-03-02,174.73,166.92557
2001-03-05,174.73,167.43225
2001-03-06,174.37,168.11998
2001-03-07,175.33,168.85591
2001-03-08,175.88,169.63496
2001-03-09,175.45,170.42258
2001-03-12,176.41,171.13353
2001-03-13,173.46,171.81003
2001-03-14,174.77,172.22556
2001-03-15,175.58,172.53503
2001-03-16,176.3,172.8063
2001-03-19,175.15,173.08238
2001-03-20,175.23,173.26906
2001-03-21,176.67,173.39421
2001-03-22,175.52,173.56584
2001-03-23,174.9,173.67981
2001-03-26,175.9,173.71158
2001-03-27,175.15,173.75471
2001-03-28,175.7,173.75224
2001-03-29,176.59,173.75845
2001-03-30,178.82,173.82742
2001-04-02,179.71,174.07704
2001-04-03,179.94,174.48187
2001-04-04,179.74,174.9741
2001-04-05,176.96,175.47597
2001-04-06,178.22,175.76752
2001-04-09,180.57,175.99002
2001-04-10,177.99,176.30408
2001-04-11,179.18,176.48363
2001-04-12,177.78,176.6483
2001-04-16,178.66,176.69833
2001-04-17,176.4,176.73215
2001-04-18,174.28,176.6038
2001-04-19,174.87,176.24556
2001-04-20,176.58,175.8058
2001-04-23,174.37,175.4544
2001-04-24,175.33,175.03769
2001-04-25,175.86,174.67491
2001-04-26,177.35,174.40422
2001-04-27,178.03,174.30786
2001-04-30,176.77,174.3725
2001-05-01,174.93,174.45305
2001-05-02,174.22,174.41928
2001-05-03,174.29,174.26894
2001-05-04,174.54,174.0577
2001-05-07,174.19,173.83704
2001-05-08,172.81,173.6022
2001-05-09,173.66,173.28514
2001-05-10,174.46,172.99405
2001-05-11,173.84,172.78978
2001-05-14,175.0,172.61404
2001-05-15,175.78,172.54512
2001-05-16,176.74,172.5982
2001-05-17,175.37,172.78761
2001-05-18,177.67,172.96109
2001-05-21,176.56,173.26389
2001-05-22,175.2,173.5526
2001-05-23,170.51,173.72557
2001-05-24,168.86,173.50758
2001-05-25,171.45,172.9517
2001-05-29,170.86,172.38556
2001-05-30,171.67,171.80956
2001-05-31,169.06,171.32204
2001-06-01,169.31,170.75562
2001-06-04,168.71,170.19731
2001-06-05,169.98,169.64195
2001-06-06,167.46,169.20831
2001-06-07,167.34,168.7176
2001-06-08,166.82,168.21855
2001-06-11,167.22,167.71278
2001-06-12,167.04,167.2621
2001-06-13,169.91,166.8643
2001-06-14,169.98,166.711
2001-06-15,172.65,166.72604
2001-06-18,173.41,167.02003
2001-06-19,172.16,167.51913
2001-06-20,172.8,168.03493
2001-06-21,176.38,168.56804
2001-06-22,175.91,169.30495
2001-06-25,174.98,170.08835
2001-06-26,175.21,170.78993
2001-06-27,176.16,171.40706
2001-06-28,175.56,171.98906
2001-06-29,176.58,172.46927
2001-07-02,175.94,172.91994
2001-07-03,175.02,173.27899
2001-07-05,176.3,173.49721
2001-07-06,177.53,173.69586
2001-07-09,176.52,173.94788
2001-07-10,176.87,174.15134
2001-07-11,175.21,174.33572
2001-07-12,174.23,174.38693
2001-07-13,175.24,174.28813
2001-07-16,175.61,174.16687
2001-07-17,174.87,174.06241
2001-07-18,176.02,173.92825
2001-07-19,175.96,173.86116
2001-07-20,175.68,173.83644
2001-07-23,176.67,173.82312
2001-07-24,176.51,173.88303
2001-07-25,176.53,173.97389
2001-07-26,176.59,174.08015
2001-07-27,175.86,174.19269
2001-07-30,178.4,174.25356
2001-07-31,178.12,174.44383
2001-08-01,178.69,174.68225
2001-08-02,177.06,174.97418
2001-08-03,176.71,175.17319
2001-08-06,175.75,175.27838
2001-08-07,174.99,175.253
2001-08-08,175.15,175.09702
2001-08-09,173.63,174.87936
2001-08-10,173.64,174.53772
2001-08-13,173.93,174.14339
2001-08-14,173.98,173.76103
2001-08-15,172.2,173.41579
2001-08-16,173.86,173.00246
2001-08-17,173.78,172.68402
2001-08-20,174.33,172.43987
2001-08-21,173.87,172.29611
2001-08-22,174.45,172.19565
2001-08-23,173.4,172.16759
2001-08-24,173.3,172.118
2001-08-27,172.98,172.0521
2001-08-28,174.39,171.95837
2001-08-29,174.33,171.94443
2001-08-30,174.06,171.97655
2001-08-31,172.58,172.01901
2001-09-04,172.23,171.96924
2001-09-05,175.88,171.84232
2001-09-06,176.25,171.91096
2001-09-07,175.51,172.12003
2001-09-10,176.22,172.35828
2001-09-17,172.42,172.6466
2001-09-18,172.12,172.69846
2001-09-19,172.7,172.58003
2001-09-20,170.65,172.39655
2001-09-21,169.66,172.04971
2001-09-24,171.99,171.56102
2001-09-25,172.89,171.16664
2001-09-26,173.62,170.91525
2001-09-27,176.37,170.82062
2001-09-28,176.05,171.01137
2001-10-01,177.7,171.34888
2001-10-02,177.48,171.866
2001-10-03,177.98,172.44621
2001-10-04,177.8,173.05989
2001-10-05,178.66,173.63997
2001-10-08,176.59,174.21481
2001-10-09,175.04,174.6104
2001-10-10,174.6,174.7657
2001-10-11,175.39,174.72914
2001-10-12,175.91,174.62425
2001-10-15,175.02,174.51659
2001-10-16,175.62,174.35756
2001-10-17,175.43,174.21844
2001-10-18,174.89,174.08905
2001-10-19,173.88,173.9405
2001-10-22,174.4,173.72493
2001-10-23,174.85,173.51608
2001-10-24,175.43,173.35388
2001-10-25,175.49,173.26999
2001-10-26,176.22,173.24548
2001-10-29,177.29,173.30838
2001-10-30,176.93,173.49168
2001-10-31,178.09,173.71486
2001-11-01,178.44,174.02473
2001-11-02,177.8,174.38994
2001-11-05,177.41,174.72354
2001-11-06,176.58,174.98927
2001-11-07,177.09,175.13902
2001-11-08,174.59,175.23834
2001-11-09,175.43,175.13417
2001-11-12,175.25,174.96567
2001-11-13,175.21,174.75409
2001-11-14,175.23,174.528
2001-11-15,175.08,174.3102
2001-11-16,175.34,174.10336
2001-11-19,174.01,173.93521
2001-11-20,174.17,173.71628
2001-11-21,174.44,173.49188
2001-11-23,175.24,173.2958
2001-11-26,175.13,173.18272
2001-11-27,175.3,173.12233
2001-11-28,175.44,173.11119
2001-11-29,176.66,173.14093
2001-11-30,175.73,173.27376
2001-12-03,176.83,173.40117
2001-12-04,176.6,173.58943
2001-12-05,175.84,173.78677
2001-12-06,177.99,173.92723
2001-12-07,179.96,174.16277
2001-12-10,180.77,174.56886
2001-12-11,181.34,175.10854
2001-12-12,182.31,175.73486
2001-12-13,181.54,176.4377
2001-12-14,184.9,177.0899
2001-12-17,185.9,177.88786
2001-12-18,186.14,178.7862
2001-12-19,185.82,179.70409
2001-12-20,186.36,180.55145
2001-12-21,186.5,181.3326
2001-12-24,187.33,182.02669
2001-12-26,190.23,182.67351
2001-12-27,191.1,183.43887
2001-12-28,190.11,184.28308
2001-12-31,191.47,185.05531
2002-01-02,191.14,185.82306
2002-01-03,189.4,186.51123
2002-01-04,189.33,186.98648
2002-01-07,188.8,187.29213
2002-01-08,191.13,187.43304
2002-01-09,191.24,187.61745
2002-01-10,190.76,187.82138
2002-01-11,191.37,187.99414
2002-01-14,191.18,188.17863
2002-01-15,188.8,188.3447
2002-01-16,189.88,188.32878
2002-01-17,190.38,188.27522
2002-01-18,190.54,188.23195
2002-01-22,191.3,188.20892
2002-01-23,191.56,188.25214
2002-01-24,191.88,188.35146
2002-01-25,189.27,188.5015
2002-01-28,188.1,188.49773
2002-01-29,188.5,188.32236
2002-01-30,188.05,188.07701
2002-01-31,189.8,187.77203
2002-02-01,188.51,187.56868
2002-02-04,188.41,187.35477
2002-02-05,189.47,187.1459
2002-02-06,188.66,187.02554
2002-02-07,188.98,186.91347
2002-02-08,190.59,186.83766
2002-02-11,189.57,186.89696
2002-02-12,190.1,186.96692
2002-02-13,190.45,187.07678
2002-02-14,188.97,187.22623
2002-02-15,189.77,187.29048
2002-02-19,191.24,187.35207
2002-02-20,190.87,187.50388
2002-02-21,191.3,187.67561
2002-02-22,191.99,187.87875
2002-02-25,190.67,188.1336
2002-02-26,190.71,188.31407
2002-02-27,190.65,188.44008
2002-02-28,189.09,188.51784
2002-03-01,189.67,188.45456
2002-03-04,188.09,188.34773
2002-03-05,188.24,188.11278
2002-03-06,185.92,187.8259
2002-03-07,181.81,187.36952
2002-03-08,182.81,186.5661
2002-03-11,182.3,185.67052
2002-03-12,182.51,184.73994
2002-03-13,183.33,183.86678
2002-03-14,183.37,183.14484
2002-03-15,183.78,182.57072
2002-03-18,187.3,182.15785
2002-03-19,188.13,182.10872
2002-03-20,187.6,182.34431
2002-03-21,188.41,182.70993
2002-03-22,189.41,183.18748
2002-03-25,190.23,183.76714
2002-03-26,189.73,184.4241
2002-03-27,188.77,185.04993
2002-03-28,189.09,185.54898
2002-04-01,192.16,185.95502
2002-04-02,191.44,186.47807
2002-04-03,190.54,186.9869
2002-04-04,189.73,187.39493
2002-04-05,188.37,187.65834
2002-04-08,188.23,187.7214
2002-04-09,188.17,187.64543
2002-04-10,187.71,187.48218
2002-04-11,189.12,187.24464
2002-04-12,189.62,187.07253
2002-04-15,189.82,186.98587
2002-04-16,188.92,186.97388
2002-04-17,188.86,186.95064
2002-04-18,188.2,186.91968
2002-04-19,188.81,186.84105
2002-04-22,188.55,186.77902
2002-04-23,188.4,186.71278
2002-04-24,187.76,186.63898
2002-04-25,187.28,186.52269
2002-04-26,186.27,186.35617
2002-04-29,186.79,186.10184
2002-04-30,187.41,185.84517
2002-05-01,186.65,185.64468
2002-05-02,187.11,185.44225
2002-05-03,186.45,185.28506
2002-05-06,186.7,185.1223
2002-05-07,187.65,184.98497
2002-05-08,187.67,184.9357
2002-05-09,187.38,184.94556
2002-05-10,186.8,184.97337
2002-05-13,186.23,184.9722
2002-05-14,186.32,184.91492
2002-05-15,186.33,184.83191
2002-05-16,186.45,184.73802
2002-05-17,183.61,184.65158
2002-05-20,182.82,184.38618
2002-05-21,181.18,183.97711
2002-05-22,181.18,183.39516
2002-05-23,181.84,182.74507
2002-05-24,181.79,182.1393
2002-05-28,181.7,181.59924
2002-05-29,181.88,181.13313
2002-05-30,180.83,180.75836
2002-05-31,180.9,180.39749
2002-06-03,180.85,180.07584
2002-06-04,181.07,179.79646
2002-06-05,181.59,179.5768
2002-06-06,181.18,179.44348
2002-06-07,181.58,179.34598
2002-06-10,182.11,179.30461
2002-06-11,184.35,179.33545
2002-06-12,184.86,179.55708
2002-06-13,183.81,179.91595
2002-06-14,183.42,180.26855
2002-06-17,183.98,180.56857
2002-06-18,185.36,180.8508
2002-06-19,184.64,181.19214
2002-06-20,185.0,181.4982
2002-06-21,181.75,181.78662
2002-06-24,182.88,181.82765
2002-06-25,183.0,181.7882
2002-06-26,183.12,181.7048
2002-06-27,182.73,181.60779
2002-06-28,183.38,181.48369
2002-07-01,183.42,181.39537
2002-07-02,184.01,181.338
2002-07-03,182.92,181.34413
2002-07-05,183.26,181.3175
2002-07-08,182.54,181.29626
2002-07-09,182.76,181.231
2002-07-10,182.07,181.15764
2002-07-11,181.75,181.03757
2002-07-12,181.09,180.87575
2002-07-15,182.65,180.65483
2002-07-16,182.51,180.51524
2002-07-17,182.66,180.4254
2002-07-18,183.31,180.38448
2002-07-19,182.73,180.42052
2002-07-22,183.52,180.46387
2002-07-23,183.74,180.56207
2002-07-24,183.6,180.70142
2002-07-25,184.29,180.8479
2002-07-26,185.94,181.03477
2002-07-29,187.06,181.34279
2002-07-30,189.15,181.77933
2002-07-31,187.42,182.40645
2002-08-01,186.31,182.99493
2002-08-02,186.61,183.44803
2002-08-05,186.87,183.80408
2002-08-06,185.71,184.0895
2002-08-07,185.07,184.23264
2002-08-08,185.21,184.23508
2002-08-09,183.03,184.15814
2002-08-12,182.26,183.89081
2002-08-13,182.0,183.47374
2002-08-14,180.29,182.97357
2002-08-15,180.43,182.34193
2002-08-16,180.9,181.68248
2002-08-19,181.06,181.08119
2002-08-20,181.71,180.56854
2002-08-21,181.57,180.19092
2002-08-22,182.46,179.91524
2002-08-23,181.79,179.78244
2002-08-26,182.13,179.70361
2002-08-27,181.28,179.68752
2002-08-28,182.11,179.65457
2002-08-29,183.05,179.66812
2002-08-30,183.53,179.77013
2002-09-03,183.24,179.9518
2002-09-04,184.57,180.15225
2002-09-05,185.41,180.43942
2002-09-06,184.88,180.81564
2002-09-09,185.0,181.18707
2002-09-10,186.52,181.53906
2002-09-11,186.95,181.95488
2002-09-12,187.4,182.40924
2002-09-13,188.63,182.88736
2002-09-16,188.34,183.42976
2002-09-17,188.05,183.95537
2002-09-18,188.4,184.41624
2002-09-19,189.0,184.82816
2002-09-20,191.67,185.22017
2002-09-23,192.22,185.75092
2002-09-24,192.18,186.36739
2002-09-25,191.31,186.99506
2002-09-26,190.44,187.52953
2002-09-27,191.2,187.91104
2002-09-30,190.93,188.22104
2002-10-01,191.89,188.44435
2002-10-02,192.88,188.66315
2002-10-03,192.65,188.92981
2002-10-04,192.88,189.19292
2002-10-07,194.71,189.45312
2002-10-08,193.16,189.81718
2002-10-09,192.89,190.115
2002-10-10,193.35,190.33614
2002-10-11,193.81,190.52422
2002-10-14,193.59,190.7083
2002-10-15,193.61,190.86197
2002-10-16,193.41,190.98824
2002-10-17,193.79,191.07515
2002-10-18,194.02,191.15746
2002-10-21,192.62,191.24623
2002-10-22,193.42,191.23853
2002-10-23,192.96,191.22714
2002-10-24,193.37,191.18105
2002-10-25,192.71,191.14519
2002-10-28,192.77,191.07304
2002-10-29,191.86,190.9886
2002-10-30,191.57,190.84036
2002-10-31,191.63,190.64403
2002-11-01,191.23,190.4348
2002-11-04,190.28,190.20451
2002-11-05,190.43,189.9136
2002-11-06,190.46,189.61598
2002-11-07,191.36,189.33575
2002-11-08,190.64,189.1465
2002-11-11,189.82,188.97816
2002-11-12,190.21,188.78139
2002-11-13,190.43,188.60718
2002-11-14,190.18,188.47246
2002-11-15,190.45,188.35475
2002-11-18,191.41,188.27443
2002-11-19,193.17,188.28711
2002-11-20,192.75,188.47467
2002-11-21,193.86,188.72978
2002-11-22,194.18,189.08669
2002-11-25,191.12,189.50298
2002-11-26,188.72,189.72148
2002-11-27,189.14,189.64244
2002-11-29,190.9,189.40988
2002-12-02,194.04,189.2114
2002-12-03,195.62,189.25694
2002-12-04,195.71,189.55786
2002-12-05,196.03,190.00725
2002-12-06,194.74,190.54358
2002-12-09,195.0,191.01036
2002-12-10,194.47,191.42006
2002-12-11,194.94,191.72717
2002-12-12,194.12,191.98012
2002-12-13,191.51,192.12433
2002-12-16,193.08,192.01492
2002-12-17,193.96,191.8631
2002-12-18,194.09,191.75026
2002-12-19,193.26,191.67862
2002-12-20,192.7,191.58353
2002-12-23,191.92,191.44472
2002-12-24,191.62,191.23593
2002-12-26,191.91,190.97789
2002-12-27,192.19,190.72598
2002-12-30,189.89,190.51357
2002-12-31,191.4,190.18555
2003-01-02,191.48,189.91304
2003-01-03,192.64,189.69582
2003-01-06,191.67,189.60738
2003-01-07,193.17,189.5397
2003-01-08,192.15,189.5933
2003-01-09,191.83,189.64812
2003-01-10,191.64,189.68048
2003-01-13,190.21,189.68303
2003-01-14,189.52,189.56958
2003-01-15,189.65,189.34572
2003-01-16,189.71,189.076
2003-01-17,189.86,188.79893
2003-01-21,191.06,188.54655
2003-01-22,191.56,188.40808
2003-01-23,191.6,188.38359
2003-01-24,192.46,188.43602
2003-01-27,193.99,188.59196
2003-01-28,194.67,188.90427
2003-01-29,194.99,189.33783
2003-01-30,196.99,189.83968
2003-01-31,197.64,190.48492
2003-02-03,197.69,191.21715
2003-02-04,197.32,191.9572
2003-02-05,196.97,192.62617
2003-02-06,196.13,193.1803
2003-02-07,196.09,193.56622
2003-02-10,197.17,193.81721
2003-02-11,195.89,194.03838
2003-02-12,196.12,194.13689
2003-02-13,195.3,194.17053
2003-02-14,194.4,194.10489
2003-02-18,189.36,193.9222
2003-02-19,189.64,193.33813
2003-02-20,188.61,192.56895
2003-02-21,187.24,191.66277
2003-02-24,187.13,190.64236
2003-02-25,184.73,189.61568
2003-02-26,185.54,188.49506
2003-02-27,185.85,187.45125
2003-02-28,185.72,186.54637
2003-03-03,185.53,185.78304
2003-03-04,186.45,185.1497
2003-03-05,187.84,184.70352
2003-03-06,188.13,184.49707
2003-03-07,187.65,184.4738
2003-03-10,187.0,184.53575
2003-03-11,188.24,184.60374
2003-03-12,189.25,184.75273
2003-03-13,189.87,185.00664
2003-03-14,187.1,185.34937
